repoId,repo,sourceType,domain,method,coverageCategory,normalizedPath,path,handler,request,response,evidenceFile,evidenceLine
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/company/upgrade/detail,hr/company/upgrade/detail,api2.js,,,semir-reabam-admin/src/js/api2.js,1662
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/company/upgrade/edit,hr/company/upgrade/edit,api2.js,,,semir-reabam-admin/src/js/api2.js,1664
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),frontend-only,/hr/companyAttributes/list,hr/companyAttributes/list,api.js,,,semir-reabam-admin/src/js/api.js,1525
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),frontend-only,/hr/companyTlAccount/addBatch,hr/companyTlAccount/addBatch,api.js,,,semir-reabam-admin/src/js/api.js,738
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),frontend-only,/hr/companyTlAccount/deleteBatch,hr/companyTlAccount/deleteBatch,api.js,,,semir-reabam-admin/src/js/api.js,740
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),frontend-only,/hr/companyTlAccount/page,hr/companyTlAccount/page,api.js,,,semir-reabam-admin/src/js/api.js,736
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),frontend-only,/hr/companyTlAccount/updateBatch,hr/companyTlAccount/updateBatch,api.js,,,semir-reabam-admin/src/js/api.js,742
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor,hr/distributor,api.js,,,semir-reabam-admin/src/js/api.js,1986
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor,/hr/distributor,api2.js,,,semir-reabam-admin/src/js/api2.js,2043
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/downBox/page,hr/distributor/downBox/page,api.js,,,semir-reabam-admin/src/js/api.js,2876
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/downBox/page,hr/distributor/downBox/page,api.js,,,semir-reabam-admin/src/js/api.js,2989
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/get,hr/distributor/get,api.js,,,semir-reabam-admin/src/js/api.js,1988
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/getByUser,/hr/distributor/getByUser,api.js,,,semir-reabam-admin/src/js/api.js,2731
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/list/page,hr/distributor/list/page,api.js,,,semir-reabam-admin/src/js/api.js,2528
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),frontend-only,/hr/distributor/saveUpdate,hr/distributor/saveUpdate,api.js,,,semir-reabam-admin/src/js/api.js,1990
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,/hr/distributor/v2/getFirstChannelList,index.vue,,,semir-reabam-admin/src/components/pages/businessOverview/index.vue,882
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,/hr/distributor/v2/getFirstChannelList,list.vue,,,semir-reabam-admin/src/components/pages/preSaleBillOfLading/list.vue,1156
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,/hr/distributor/v2/getFirstChannelList,chooseOrder.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/chooseOrder.vue,547
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,/hr/distributor/v2/getFirstChannelList,customer.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/customer.vue,465
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,/hr/distributor/v2/getFirstChannelList,customer.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/tablesComponents/customer.vue,505
admin-v1,semir-reabam-admin,frontend-callsite,supply-presale,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,/hr/distributor/v2/getFirstChannelList,index.vue,,,semir-reabam-admin/src/components2/pages/groupPresaleList/index.vue,912
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,/hr/distributor/v2/getFirstChannelList,index.vue,,,semir-reabam-admin/src/components2/pages/pre_sale_order/index.vue,1271
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getFirstChannelList,hr/distributor/v2/getFirstChannelList,api.js,,,semir-reabam-admin/src/js/api.js,2879
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,/hr/distributor/v2/getSecondChannelList,index.vue,,,semir-reabam-admin/src/components/pages/businessOverview/index.vue,910
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,/hr/distributor/v2/getSecondChannelList,list.vue,,,semir-reabam-admin/src/components/pages/preSaleBillOfLading/list.vue,1184
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,/hr/distributor/v2/getSecondChannelList,chooseOrder.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/chooseOrder.vue,575
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,/hr/distributor/v2/getSecondChannelList,customer.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/customer.vue,493
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,/hr/distributor/v2/getSecondChannelList,customer.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/tablesComponents/customer.vue,533
admin-v1,semir-reabam-admin,frontend-callsite,supply-presale,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,/hr/distributor/v2/getSecondChannelList,index.vue,,,semir-reabam-admin/src/components2/pages/groupPresaleList/index.vue,940
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,/hr/distributor/v2/getSecondChannelList,index.vue,,,semir-reabam-admin/src/components2/pages/pre_sale_order/index.vue,1299
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributor/v2/getSecondChannelList,hr/distributor/v2/getSecondChannelList,api.js,,,semir-reabam-admin/src/js/api.js,2880
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributorAttributes/list,/hr/distributorAttributes/list,api.js,,,semir-reabam-admin/src/js/api.js,1992
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/distributorfund,hr/distributorfund,api.js,,,semir-reabam-admin/src/js/api.js,2529
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/dock/gufen/syncOrganization,hr/dock/gufen/syncOrganization,api.js,,,semir-reabam-admin/src/js/api.js,59
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/dock/gufen/syncUser,hr/dock/gufen/syncUser,api.js,,,semir-reabam-admin/src/js/api.js,60
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),frontend-only,/hr/fddAccount/fddAuthCallBack,/hr/fddAccount/fddAuthCallBack/,api2.js,,,semir-reabam-admin/src/js/api2.js,2278
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/fddAccount/getFddAccountInfo,/hr/fddAccount/getFddAccountInfo ,api2.js,,,semir-reabam-admin/src/js/api2.js,2282
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/fddAccount/getFddEnterpriseAccountInfo,/hr/fddAccount/getFddEnterpriseAccountInfo,api2.js,,,semir-reabam-admin/src/js/api2.js,2281
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),frontend-only,/hr/fddAccount/invokeBeforeAuthSign,/hr/fddAccount/invokeBeforeAuthSign,api2.js,,,semir-reabam-admin/src/js/api2.js,2279
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),frontend-only,/hr/fddAccount/invokeBeforeAuthSignCallBack,/hr/fddAccount/invokeBeforeAuthSignCallBack/,api2.js,,,semir-reabam-admin/src/js/api2.js,2280
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),frontend-only,/hr/fddAccount/registerAndGetAuthUrl,/hr/fddAccount/registerAndGetAuthUrl,api2.js,,,semir-reabam-admin/src/js/api2.js,2277
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),frontend-only,/hr/fddAccount/registerAndGetEnterpriseAuthUrl,/hr/fddAccount/registerAndGetEnterpriseAuthUrl,api2.js,,,semir-reabam-admin/src/js/api2.js,2276
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/fddContractSigningRecord/pageOfMgd,/hr/fddContractSigningRecord/pageOfMgd,api2.js,,,semir-reabam-admin/src/js/api2.js,2295
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/fddTemplate/getTemplateFileInfo,/hr/fddTemplate/getTemplateFileInfo,api2.js,,,semir-reabam-admin/src/js/api2.js,2270
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/fddTemplate/uploadTemplate,/hr/fddTemplate/uploadTemplate,api2.js,,,semir-reabam-admin/src/js/api2.js,2269
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/guide/interests/guides,hr/guide/interests/guides,api.js,,,semir-reabam-admin/src/js/api.js,462
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/guide/interests/integral/change,hr/guide/interests/integral/change,api.js,,,semir-reabam-admin/src/js/api.js,458
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/guide/interests/integral/record/page,hr/guide/interests/integral/record/page,api.js,,,semir-reabam-admin/src/js/api.js,460
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/guide/sign/in/saveOrUpdate,hr/guide/sign/in/saveOrUpdate,api.js,,,semir-reabam-admin/src/js/api.js,310
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/guide/sign/in/search,hr/guide/sign/in/search,api.js,,,semir-reabam-admin/src/js/api.js,311
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/iamUser/groupList,/hr/iamUser/groupList,api.js,,,semir-reabam-admin/src/js/api.js,1505
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),backend-and-frontend,/hr/iamUser/login,hr/iamUser/login,api.js,,,semir-reabam-admin/src/js/api.js,829
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),backend-and-frontend,/hr/iamUser/login/changeGroup,hr/iamUser/login/changeGroup,api.js,,,semir-reabam-admin/src/js/api.js,1508
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),backend-and-frontend,/hr/iamUser/login/sso,hr/iamUser/login/sso,api.js,,,semir-reabam-admin/src/js/api.js,831
admin-v1,semir-reabam-admin,frontend-callsite,auth,POST(default),backend-and-frontend,/hr/iamUser/loginOut,hr/iamUser/loginOut,api.js,,,semir-reabam-admin/src/js/api.js,833
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/iamUser/userPage,hr/iamUser/userPage,api.js,,,semir-reabam-admin/src/js/api.js,2994
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/interimPartnershipAgreement/queryInfo,/hr/interimPartnershipAgreement/queryInfo,api2.js,,,semir-reabam-admin/src/js/api2.js,2178
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/interimPartnershipAgreement/queryPage,/hr/interimPartnershipAgreement/queryPage,api2.js,,,semir-reabam-admin/src/js/api2.js,2177
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/invoice/b2bOrder/apply,hr/invoice/b2bOrder/apply,api.js,,,semir-reabam-admin/src/js/api.js,436
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/invoice/b2bOrder/cancel,hr/invoice/b2bOrder/cancel,api.js,,,semir-reabam-admin/src/js/api.js,430
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/invoice/redPunch,hr/invoice/redPunch,api.js,,,semir-reabam-admin/src/js/api.js,331
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/invoice/refreshInvoiceStatus,hr/invoice/refreshInvoiceStatus,api.js,,,semir-reabam-admin/src/js/api.js,332
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-shared-only,/hr/invoiceHeader/add,/hr/invoiceHeader/add,api.js,,,semir-reabam-admin/src/js/api.js,2761
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/invoiceHeader/detail,/hr/invoiceHeader/detail,api.js,,,semir-reabam-admin/src/js/api.js,2762
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),backend-and-frontend,/hr/invoiceHeaderr/page/company,hr/invoiceHeaderr/page/company,api.js,,,semir-reabam-admin/src/js/api.js,434
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/kpiplan/comp/staff/action/page,hr/kpiplan/comp/staff/action/page,api.js,,,semir-reabam-admin/src/js/api.js,1315
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/kpiplan/role/action/page,hr/kpiplan/role/action/page,api.js,,,semir-reabam-admin/src/js/api.js,681
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/kpirule/detail/types,hr/kpirule/detail/types,api.js,,,semir-reabam-admin/src/js/api.js,1924
admin-v1,semir-reabam-admin,frontend-callsite,product-skc-sku,POST(default),frontend-only,/hr/kpirule/v2/repeat/items,hr/kpirule/v2/repeat/items,api.js,,,semir-reabam-admin/src/js/api.js,2183
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/live/code/add,hr/live/code/add,api.js,,,semir-reabam-admin/src/js/api.js,859
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/live/code/get/staff,hr/live/code/get/staff,api.js,,,semir-reabam-admin/src/js/api.js,871
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/live/code/get/staff/members,hr/live/code/get/staff/members,api.js,,,semir-reabam-admin/src/js/api.js,872
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/live/code/get/task,hr/live/code/get/task,api.js,,,semir-reabam-admin/src/js/api.js,863
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/live/code/list,hr/live/code/list,api.js,,,semir-reabam-admin/src/js/api.js,861
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,valueLength,,,semir-reabam-admin/src/components/pages/businessOverview/index.vue,822
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,index.vue,,,semir-reabam-admin/src/components/pages/businessOverview/index.vue,852
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,valueLength,,,semir-reabam-admin/src/components/pages/preSaleBillOfLading/list.vue,1096
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,list.vue,,,semir-reabam-admin/src/components/pages/preSaleBillOfLading/list.vue,1126
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,valueLength,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/chooseOrder.vue,487
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,chooseOrder.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/chooseOrder.vue,517
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,valueLength,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/customer.vue,405
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,customer.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/customer.vue,435
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,valueLength,,,semir-reabam-admin/src/components/pages/presalePickupManage/tablesComponents/customer.vue,445
admin-v1,semir-reabam-admin,frontend-callsite,pickup,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,customer.vue,,,semir-reabam-admin/src/components/pages/presalePickupManage/tablesComponents/customer.vue,475
admin-v1,semir-reabam-admin,frontend-callsite,supply-presale,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,valueLength,,,semir-reabam-admin/src/components2/pages/groupPresaleList/index.vue,852
admin-v1,semir-reabam-admin,frontend-callsite,supply-presale,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,index.vue,,,semir-reabam-admin/src/components2/pages/groupPresaleList/index.vue,882
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,valueLength,,,semir-reabam-admin/src/components2/pages/pre_sale_order/index.vue,1211
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-shared-only,/hr/mdmdic/batch/list,/hr/mdmdic/batch/list,index.vue,,,semir-reabam-admin/src/components2/pages/pre_sale_order/index.vue,1241
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/missionObjectives/add,hr/missionObjectives/add,api.js,,,semir-reabam-admin/src/js/api.js,223
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/missionObjectives/getStatisticalUnitDataSouse,hr/missionObjectives/getStatisticalUnitDataSouse,api.js,,,semir-reabam-admin/src/js/api.js,222
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/missionObjectives/getTargetTypeDataSouse,hr/missionObjectives/getTargetTypeDataSouse,api.js,,,semir-reabam-admin/src/js/api.js,221
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/missionObjectives/info,hr/missionObjectives/info,api.js,,,semir-reabam-admin/src/js/api.js,225
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/missionObjectives/page,hr/missionObjectives/page,api.js,,,semir-reabam-admin/src/js/api.js,226
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/missionObjectives/update,hr/missionObjectives/update,api.js,,,semir-reabam-admin/src/js/api.js,224
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/operation/promotion/detail,hr/operation/promotion/detail,api.js,,,semir-reabam-admin/src/js/api.js,136
admin-v1,semir-reabam-admin,frontend-callsite,product-skc-sku,POST(default),frontend-only,/hr/operation/promotion/items,hr/operation/promotion/items,api.js,,,semir-reabam-admin/src/js/api.js,134
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/operation/promotion/list,hr/operation/promotion/list,api.js,,,semir-reabam-admin/src/js/api.js,138
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/operation/promotion/persons,hr/operation/promotion/persons,api.js,,,semir-reabam-admin/src/js/api.js,132
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/operation/promotion/save,hr/operation/promotion/save,api.js,,,semir-reabam-admin/src/js/api.js,130
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/platform/parameter/get,hr/platform/parameter/get,api2.js,,,semir-reabam-admin/src/js/api2.js,139
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/platform/parameter/set,hr/platform/parameter/set,api2.js,,,semir-reabam-admin/src/js/api2.js,141
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/promotion/add,hr/promotion/add,api.js,,,semir-reabam-admin/src/js/api.js,1815
admin-v1,semir-reabam-admin,frontend-callsite,product-skc-sku,POST(default),frontend-only,/hr/promotion/get/item,hr/promotion/get/item,api.js,,,semir-reabam-admin/src/js/api.js,1819
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/promotion/get/staff,/hr/promotion/get/staff,api.js,,,semir-reabam-admin/src/js/api.js,1821
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/promotion/get/task,hr/promotion/get/task,api.js,,,semir-reabam-admin/src/js/api.js,1817
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/promotion/list,hr/promotion/list,api.js,,,semir-reabam-admin/src/js/api.js,1813
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/accept,hr/retail/invoice/accept,api.js,,,semir-reabam-admin/src/js/api.js,180
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/batchApply,hr/retail/invoice/batchApply,api.js,,,semir-reabam-admin/src/js/api.js,386
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/cancel,hr/retail/invoice/cancel,api.js,,,semir-reabam-admin/src/js/api.js,384
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/close,hr/retail/invoice/close,api.js,,,semir-reabam-admin/src/js/api.js,182
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/commit,hr/retail/invoice/commit,api.js,,,semir-reabam-admin/src/js/api.js,178
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/detail,hr/retail/invoice/detail,api.js,,,semir-reabam-admin/src/js/api.js,184
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/getConfig,hr/retail/invoice/getConfig,api2.js,,,semir-reabam-admin/src/js/api2.js,320
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/mallTypes,hr/retail/invoice/mallTypes,api.js,,,semir-reabam-admin/src/js/api.js,275
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/mallTypes,hr/retail/invoice/mallTypes,api2.js,,,semir-reabam-admin/src/js/api2.js,280
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/orderSearch,hr/retail/invoice/orderSearch,api.js,,,semir-reabam-admin/src/js/api.js,381
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/redPunch,hr/retail/invoice/redPunch,api.js,,,semir-reabam-admin/src/js/api.js,382
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/refreshInvoiceStatus,hr/retail/invoice/refreshInvoiceStatus,api.js,,,semir-reabam-admin/src/js/api.js,365
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/search,hr/retail/invoice/search,api.js,,,semir-reabam-admin/src/js/api.js,186
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/retail/invoice/setConfig,hr/retail/invoice/setConfig,api2.js,,,semir-reabam-admin/src/js/api2.js,319
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/close,/hr/settlement/close,api.js,,,semir-reabam-admin/src/js/api.js,2645
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/confirm,/hr/settlement/confirm,api.js,,,semir-reabam-admin/src/js/api.js,2564
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/detail,/hr/settlement/detail,api.js,,,semir-reabam-admin/src/js/api.js,2560
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/detail/tasklist,/hr/settlement/detail/tasklist,api.js,,,semir-reabam-admin/src/js/api.js,2561
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/grant,/hr/settlement/grant,api.js,,,semir-reabam-admin/src/js/api.js,2652
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/grantSendSmsCode,/hr/settlement/grantSendSmsCode,api.js,,,semir-reabam-admin/src/js/api.js,2706
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/invoice/add,hr/settlement/invoice/add,api.js,,,semir-reabam-admin/src/js/api.js,843
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/list,/hr/settlement/list,api.js,,,semir-reabam-admin/src/js/api.js,2559
admin-v1,semir-reabam-admin,frontend-callsite,customer-org,POST(default),frontend-only,/hr/settlement/queryCompanyAccountPage,/hr/settlement/queryCompanyAccountPage,api.js,,,semir-reabam-admin/src/js/api.js,2650
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/staff/tasklist,/hr/settlement/staff/tasklist,api.js,,,semir-reabam-admin/src/js/api.js,2562
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/settlement/taskdetail/tasklist,/hr/settlement/taskdetail/tasklist,api.js,,,semir-reabam-admin/src/js/api.js,2563
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/split/account/add,hr/split/account/add,api2.js,,,semir-reabam-admin/src/js/api2.js,147
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/split/account/detail,hr/split/account/detail,api2.js,,,semir-reabam-admin/src/js/api2.js,149
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/split/account/list,hr/split/account/list,api2.js,,,semir-reabam-admin/src/js/api2.js,151
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/split/account/record/list,hr/split/account/record/list,api2.js,,,semir-reabam-admin/src/js/api2.js,157
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/split/config/get,hr/split/config/get,api2.js,,,semir-reabam-admin/src/js/api2.js,155
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),frontend-only,/hr/split/config/save,hr/split/config/save,api2.js,,,semir-reabam-admin/src/js/api2.js,153
admin-v1,semir-reabam-admin,frontend-callsite,other,POST(default),backend-and-frontend,/hr/staff/add/bankcard,/hr/staff/add/bankcard,api.js,,,semir-reabam-admin/src/js/api.js,2594
