normalizedPath,domains,repos,methods,occurrences,coverageCategory,evidence
/file/presale/pickup/manage/generateBillOfLading/companyView/exportAllDetail,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresalePickupManageController.java:114 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageMidApi.js:26
/file/presale/pickup/manage/generateBillOfLading/companyView/exportDetail,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresalePickupManageController.java:123 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageMidApi.js:27
/file/presale/pickup/manage/generateBillOfLading/itemView/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresalePickupManageController.java:96 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageMidApi.js:24
/file/presale/pickup/manage/itemView/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresalePickupManageController.java:61 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageMidApi.js:9
/file/presale/pickup/manage/presaleOrder/export,pickup,backend|admin-v1,GET|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresalePickupManageController.java:88 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageMidApi.js:15
/file/presale/pickup/split/detail/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/pickup/controller/FilePresalePickupOrderSplitController.java:34 | semir-reabam-admin/src/features/splitOrder/services.js:127
/file/presale/pickup/split/merge/import,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/pickup/controller/FilePresalePickupOrderSplitController.java:42 | semir-reabam-admin/src/features/splitOrder/services.js:158
/file/presale/pickup/split/parentOrder/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/pickup/controller/FilePresalePickupOrderSplitController.java:67 | semir-reabam-admin/src/js/api.js:3170
/file/presale/pickup/split/result/detail/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/pickup/controller/FilePresalePickupOrderSplitController.java:58 | semir-reabam-admin/src/features/splitOrder/services.js:304
/file/presale/pickup/split/result/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/pickup/controller/FilePresalePickupOrderSplitController.java:50 | semir-reabam-admin/src/features/splitOrder/services.js:276
/file/presale/pickup/split/subOrder/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/pickup/controller/FilePresalePickupOrderSplitController.java:77 | semir-reabam-admin/src/js/api.js:3169
/file/presale/presaleOrder/split/detail/export,mid-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresaleOrderSplitController.java:34 | semir-reabam-admin/src/features/splitOrder/services.js:126
/file/presale/presaleOrder/split/merge/import,mid-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresaleOrderSplitController.java:42 | semir-reabam-admin/src/features/splitOrder/services.js:157
/file/presale/presaleOrder/split/parentOrder/export,mid-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresaleOrderSplitController.java:67 | semir-reabam-admin/src/js/api.js:3154
/file/presale/presaleOrder/split/result/detail/export,mid-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresaleOrderSplitController.java:58 | semir-reabam-admin/src/features/splitOrder/services.js:303
/file/presale/presaleOrder/split/result/export,mid-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresaleOrderSplitController.java:50 | semir-reabam-admin/src/features/splitOrder/services.js:275
/file/presale/presaleOrder/split/subOrder/export,mid-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FilePresaleOrderSplitController.java:77 | semir-reabam-admin/src/js/api.js:3153
/file/presaleShopCart/export/cart/sku/url,cart,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/controller/FilePresaleShopCartController.java:35 | semir-bmall-admin-v2/app/src/pages/midShopCart/components/ShopCarCompany/ShopCartView/services/index.ts:87
/file/presaleShopCart/export/orgCart,cart,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/controller/FilePresaleShopCartController.java:59 | semir-bmall-admin-v2/app/src/pages/midShopCart/service/index.ts:96
/file/presaleShopCart/export/orgCart/updateExport,cart,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/controller/FilePresaleShopCartController.java:43 | semir-bmall-admin-v2/app/src/pages/midShopCart/service/index.ts:229
/file/presaleShopCart/import/orgCart/skc,cart,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/controller/FilePresaleShopCartController.java:51 | semir-bmall-admin-v2/app/src/pages/midShopCart/service/index.ts:115
/file/priceList/item/import,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/pricelist/BatchListPriceItemImportController.java:29 | semir-reabam-admin/src/js/api.js:2831
/file/product/delivery/item/setting/specified/item/export,report-export,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api2.js:322
/file/product/group/item/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/group/controller/FileItemGroupController.java:32 | semir-reabam-admin/src/js/api.js:2495
/file/product/item/flashSaleProduct/import,report-export,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2857
/file/product/offline/report/export/report/customer,report-export,backend|admin-v1|admin-v2,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/offline/controller/FileOfflineProductReportController.java:43 | semir-bmall-admin-v2/app/src/pages/productReportCustom/service/index.ts:110 | semir-reabam-admin/src/js/api.js:2492
/file/product/offline/report/export/report/operation,report-export,backend|admin-v1|admin-v2,POST|POST(default),4,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/offline/controller/FileOfflineProductReportController.java:34 | semir-bmall-admin-v2/app/src/pages/home/service/index.ts:123 | semir-bmall-admin-v2/app/src/pages/list/service/index.ts:102 | semir-reabam-admin/src/js/api.js:2493
/file/product/orderLimitQty/exportData,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/limit/controller/ProductOrderLimitQtyFileController.java:28 | semir-reabam-admin/src/js/api.js:3084
/file/product/orderLimitQty/importData,product-skc-sku|report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/limit/controller/ProductOrderLimitQtyFileController.java:39 | semir-reabam-admin/src/js/api.js:3083
/file/product/pricelist/b2b/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/b2bpriceuse/B2BPriceuseController.java:119 | semir-reabam-admin/src/js/api.js:2584
/file/product/pricelist/b2b/import,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/b2bpriceuse/B2BPriceuseController.java:86 | semir-reabam-admin/src/js/api.js:2583
/file/product/pricelist/b2b/types,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/b2bpriceuse/B2BPriceuseController.java:64 | semir-reabam-admin/src/js/api.js:2582
/file/productShelf/import,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/product/shelf/ProductShelfImportController.java:33
/file/retail/dorderHq/export,report-export,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2501
/file/retail/order/export,report-export,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:116
/file/retail/order/import,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2658
/file/retail/sales/refund/apply/export,report-export,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2504
/file/smartReplenishment/temp/import,stock,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/mitem/controller/ItemStockController.java:36
/file/supplier/annex/export,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/supplying/controller/SupplierAnnexController.java:27
/file/supplierBill/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/supplying/controller/SupplierBillExportController.java:41 | semir-reabam-admin/src/js/api.js:2483
/file/supplierMitemComp/b2b/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/supplying/controller/SupplierMitemCompController.java:51 | semir-reabam-admin/src/js/api2.js:164
/file/supplierMitemComp/b2b/import,product-skc-sku|report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/supplying/controller/SupplierMitemCompController.java:35 | semir-reabam-admin/src/js/api2.js:162
/file/supply/presale/commodity/import,supply-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/SupplyPresaleController.java:34 | semir-reabam-admin/src/js/api.js:2977
/file/supply/presale/import/updateStatus,supply-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/SupplyPresaleController.java:48 | semir-reabam-admin/src/js/api.js:2973
/file/supply/presale/item/export,supply-presale,backend|admin-v1|admin-v2,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderController.java:63 | semir-bmall-admin-v2/app/src/pages/home/components/Activities/components/ActivityItems/service/index.ts:10 | semir-reabam-admin/src/js/api.js:2980
/file/supply/presale/order/allocation/status/update/failResult,supply-presale,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderController.java:112
/file/supply/presale/order/del/skc/failResult,supply-presale,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderController.java:99
/file/supply/presale/order/export,supply-presale,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderController.java:55 | semir-reabam-admin/src/js/api.js:2974 | semir-reabam-admin/src/js/api.js:3013
/file/supply/presale/selectPickupOrdDetailByPreOrdId/export,pickup,backend|admin-v1,GET|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderController.java:45 | semir-reabam-admin/src/js/api.js:3119 | semir-reabam-admin/src/js/api.js:3127
/file/supply/presale/split/parentOrder/export,supply-presale,backend|admin-v1,GET|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderController.java:87 | semir-reabam-admin/src/js/api.js:3163
/file/supply/presale/split/subOrder/export,supply-presale,backend|admin-v1,GET|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderController.java:75 | semir-reabam-admin/src/js/api.js:3162
/file/supplying/refund/export,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/supplying/controller/SupplyingReturnController.java:29
/file/supplyPresale/pickup/manage/activityView/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:49 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:10
/file/supplyPresale/pickup/manage/companyView/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:72 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:11
/file/supplyPresale/pickup/manage/generateBillOfLading/companyView/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:105 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:25
/file/supplyPresale/pickup/manage/generateBillOfLading/companyView/exportAllDetail,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:114 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:26
/file/supplyPresale/pickup/manage/generateBillOfLading/companyView/exportDetail,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:123 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:27
/file/supplyPresale/pickup/manage/generateBillOfLading/itemView/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:96 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:24
/file/supplyPresale/pickup/manage/itemView/export,pickup,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:60 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:9
/file/supplyPresale/pickup/manage/presaleOrder/export,pickup,backend|admin-v1,GET|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPickupManageController.java:87 | semir-reabam-admin/src/components/pages/presalePickupManage/presalePickupManageSupplyApi.js:15
/file/supplyPresale/presaleOrder/split/detail/export,supply-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderSplitController.java:32 | semir-reabam-admin/src/features/splitOrder/services.js:125
/file/supplyPresale/presaleOrder/split/merge/import,supply-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderSplitController.java:40 | semir-reabam-admin/src/features/splitOrder/services.js:156
/file/supplyPresale/presaleOrder/split/result/detail/export,supply-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderSplitController.java:56 | semir-reabam-admin/src/features/splitOrder/services.js:302
/file/supplyPresale/presaleOrder/split/result/export,supply-presale,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/activity/presale/controller/FileSupplyPresaleOrderSplitController.java:48 | semir-reabam-admin/src/features/splitOrder/services.js:274
/file/sys/tag/exportTagMemberList,report-export,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api2.js:1651
/file/sysCompanyFile/companyExcel,mid-presale|report-export,backend|admin-v1|admin-v2,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/hr/controller/SysCompanyFileController.java:46 | semir-bmall-admin-v2/app/src/pages/liveManager/service/index.ts:419 | semir-reabam-admin/src/features/addPresaleActivity/services.js:57
/file/sysCompanyFile/companyLabelExcel,report-export,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/hr/controller/SysCompanyFileController.java:55 | semir-bmall-admin-v2/app/src/pages/liveManager/service/index.ts:430
/file/sysCompanyFile/importSysCompanyFile,customer-org|report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/hr/controller/SysCompanyFileController.java:35 | semir-reabam-admin/src/js/api.js:3176
/file/track/event/user/record/export,report-export,backend|admin-v1|admin-v2,POST|POST(default),4,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/track/controller/FileTrackEventUserRecordController.java:26 | semir-bmall-admin-v2/app/src/pages/userRecordReport/service/index.ts:88 | semir-reabam-admin/src/js/api.js:3172 | semir-reabam-admin/src/pages/data/service.js:94
/file/upyun/upload,report-export|other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/file/controller/FileController.java:53 | semir-reabam-front/public/api.js:140
/file/v1/activityLabel/action/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/export/controller/ActivityLabelExportController.java:41 | semir-reabam-admin/src/js/api2.js:1992
/file/v1/activityLabel/action/import,report-export|other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/importing/controller/ActivityLabelImportController.java:48 | semir-reabam-admin/src/js/api2.js:1696
/file/v1/b2bOrder/split/action/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/export/controller/B2bOrderSplitController.java:58 | semir-reabam-admin/src/js/api.js:2499
/file/v1/b2bOrder/split/item/action/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/export/controller/B2bOrderSplitController.java:40 | semir-reabam-admin/src/js/api.js:2500
/file/v1/depositOrder/action/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/b2b/deposit/DepositController.java:37 | semir-reabam-admin/src/js/api.js:712
/file/v1/split/settleOrder/action/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/export/controller/SplitSettleController.java:49 | semir-reabam-admin/src/js/api.js:2302
/file/v1/split/settleOrder/sharer/action/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/export/controller/SplitSettleController.java:86 | semir-reabam-admin/src/js/api.js:2304
/file/vod/video/createUpload,report-export,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/file/controller/VodVideoController.java:41 | semir-reabam-admin/src/js/api.js:591 | semir-reabam-admin/src/js/api2.js:298
/file/vod/video/createUploadNoResolve,report-export,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/file/controller/VodVideoController.java:53 | semir-reabam-admin/src/js/api.js:595 | semir-reabam-admin/src/js/api2.js:302
/file/vod/video/getPlayAddress,report-export,backend|admin-v1,POST|POST(default),4,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/file/controller/VodVideoController.java:77 | semir-reabam-admin/src/js/api.js:287 | semir-reabam-admin/src/js/api.js:645 | semir-reabam-admin/src/js/api2.js:292
/file/vod/video/refreshUpload,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/file/controller/VodVideoController.java:65
/gen/getId,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-id-generator/src/main/java/com/reabam/generator/controller/GeneratorController.java:34
/gen/getIds,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-id-generator/src/main/java/com/reabam/generator/controller/GeneratorController.java:47
/gen/getUid,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-id-generator/src/main/java/com/reabam/generator/controller/GeneratorController.java:60
/gen/getUids,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-id-generator/src/main/java/com/reabam/generator/controller/GeneratorController.java:73
/getBoardConfig,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-support/reabam-support-config/src/main/java/com/reabam/feign/set/retail/QueueNumberBoardConfigClient.java:19
/health/check,product-skc-sku|other,backend,GET,19,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/HealthCheckController.java:15 | reabam-mop-b2b/reabam-service/reabam-advanced/src/main/java/com/reabam/common/controller/HealthCheckController.java:15 | reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/HealthCheckController.java:15 | reabam-mop-b2b/reabam-service/reabam-config/src/main/java/com/reabam/controller/HealthCheckController.java:15 | reabam-mop-b2b/reabam-service/reabam-core/src/main/java/com/reabam/controller/HealthCheckController.java:15 | reabam-mop-b2b/reabam-service/reabam-dock-mysql5/src/main/java/com/reabam/controller/HealthCheckController.java:15 | reabam-mop-b2b/reabam-service/reabam-file/src/main/java/com/reabam/controller/HealthCheckController.java:15 | reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/HealthCheckController.java:15
/hr/announcement/add,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:1490
/hr/announcement/comps,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/AnnouncementController.java:36 | semir-reabam-admin/src/js/api.js:811
/hr/announcement/look,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:1488
/hr/antiCounterfeitingCode/delete,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2712
/hr/antiCounterfeitingCode/findScanRecord,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:112
/hr/antiCounterfeitingCode/page,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2710
/hr/antiCounterfeitingCode/update,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2711
/hr/appcode/getPhone,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/AppCodeController.java:33
/hr/bankaccount/accountparame/detail,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api2.js:774
/hr/bankaccount/accountparame/set,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api2.js:772
/hr/bankaccount/add,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2072
/hr/bankaccount/allinpay/sign,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:1670
/hr/bankaccount/applybindbankcard,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2086
/hr/bankaccount/auth/detail,auth,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2074
/hr/bankaccount/bankmanageinfo/change,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2094
/hr/bankaccount/bindbankcard,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2088
/hr/bankaccount/detail,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:1668
/hr/bankaccount/enterprise/auth,auth,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2084
/hr/bankaccount/enterprisebank/bind,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2082
/hr/bankaccount/list,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:1666
/hr/bankaccount/personal/auth,auth,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2076
/hr/bankaccount/phone/auth,auth,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2078
/hr/bankaccount/phone/sendMsg,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2080
/hr/bankaccount/unbindBankCard,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2090
/hr/bankaccount/yunst/queryInExpDetail,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2102
/hr/bankaccount/yunst/withdrawApply,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2110
/hr/business/info/list,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2591
/hr/client/distributor/queryByDisCodeList,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/client/DistributorClient.java:48
/hr/client/distributor/queryById,customer-org,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/client/DistributorClient.java:35
/hr/cmbBatchPayRecord/cmbPayCallbackOfManual,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2676
/hr/collect,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CollectController.java:35 | semir-reabam-front/public/api.js:115
/hr/collect/del,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CollectController.java:80
/hr/collect/list,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CollectController.java:50 | semir-reabam-front/public/api.js:123
/hr/common/advancedFilterList,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CommonController.java:28
